1,0.10597519859448540E-1,0.14842612423157856E-1,0.99654460525267918
2,0.30314850509871292E-1,0.17856682566497747E-1,1.0103629593108718
3,0.49045802169522631E-1,0.17314027075536090E-1,1.0262919852110308
4,0.66742440652795831E-1,0.13261240708232864E-1,1.0331626557128002
5,0.84529336524683960E-1,0.69583253097951752E-2,1.0185022170932363
6,0.10432735333405967,0.99958579972069472,0.97793624861359751
7,0.12811916753745642,0.99277826043980411,0.92708193144907836
8,0.15576338822913471,0.98824849210365906,0.89370044790319003
9,0.18325407571863497,0.98729531353885602,0.89385294804053106
10,0.20655759802466334,0.99055408828190594,0.91807921229323408
11,0.22527449961809987,0.99712536828996956,0.94751348263395396
12,0.24114972404693363,0.40730377066696723E-2,0.96844626820452506
13,0.25613434059296863,0.82210757292776500E-2,0.97594416236472392
14,0.27149555856783703,0.74699594575022487E-2,0.97251599717439996
15,0.28748619402901876,0.19358766786696771E-2,0.96502040127394251
16,0.30399764461784817,0.99390636251002906,0.95747963218999754
17,0.32120412767161788,0.98693842116735786,0.94827097642153524
18,0.33926725596259188,0.98348759687394116,0.93745181970728297
19,0.35753375739067156,0.98382459392402788,0.93231228356802764
20,0.37527226501175609,0.98685428128899411,0.94056801270545953
21,0.39240405353508895,0.99094877664577741,0.96391250707474030
22,0.40953437934448816,0.99451084623770603,0.99664793949824459
23,0.42738477453121776,0.99638070935545253,1.0299588904031833
24,0.44659923265812856,0.99651123390109098,1.0551078975262009
25,0.46754805124813814,0.99540387253315865,1.0663982340385090
26,0.49015714261065635,0.99367761701272905,1.0645221139070891
27,0.51393654757394269,0.99181414698228143,1.0581797590075346
28,0.53804436936074940,0.99058714431842243,1.0578950057777019
29,0.56176400253046566,0.99078887055466358,1.0672570334138980
30,0.58495898257314549,0.99282413773706013,1.0795573591460790
31,0.60757726006446300,0.99676878808944303,1.0846015967970646
32,0.62925505286313599,0.24486456666214804E-2,1.0796913826223449
33,0.64945814321762252,0.85128894825780045E-2,1.0696801088812111
34,0.66828767899568942,0.12810574465110582E-1,1.0614144357919948
35,0.68644116949095613,0.13480478195084371E-1,1.0595633023563473
36,0.70445824487603559,0.10284525967029003E-1,1.0630728999823502
37,0.72258951492732859,0.51499539250210906E-2,1.0636215872195853
38,0.74095232910624775,0.10246547531645594E-2,1.0543480453410050
39,0.75926109116908025,0.42058587397250912E-3,1.0381771827617277
